0.93	0.93	0.93	0.682	0.684	0.836	0.07
0.94	0.94	0.94	0.73	0.73	0.878	0.06
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.894	0.894	0.994	0.0
1.0	1.0	1.0	0.89	0.89	0.998	0.0
1.0	1.0	1.0	0.994	0.994	1.0	0.0
0.994	0.994	0.994	0.784	0.784	0.984	0.006
1.0	1.0	1.0	0.862	0.862	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.958	0.958	0.958	0.902	0.902	0.958	0.042
0.918	0.918	1.0	0.918	0.918	1.0	0.0
0.95	0.95	0.95	0.948	0.95	0.948	0.048
0.882	0.882	0.882	0.66	0.772	0.724	0.118
0.996	0.996	0.996	0.996	0.996	0.996	0.004
0.882	0.882	0.882	0.84	0.84	0.882	0.118
0.99	0.99	0.99	0.924	0.924	0.99	0.01
0.938	0.938	0.938	0.878	0.878	0.938	0.062
0.99	0.99	0.99	0.954	0.954	0.99	0.01
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.89	0.89	0.89	0.822	0.824	0.884	0.11
0.958	0.958	0.958	0.782	0.782	0.958	0.042
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.84	0.84	0.998	0.84	0.84	0.998	0.002
0.864	0.864	0.864	0.692	0.692	0.846	0.134
0.92	0.92	0.92	0.728	0.728	0.896	0.078
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.998	0.998	0.998	0.926	0.926	0.998	0.002
0.982	0.982	0.982	0.904	0.904	0.982	0.018
1.0	1.0	1.0	0.996	0.996	1.0	0.0
0.974	0.974	0.974	0.6	0.6	0.972	0.026
1.0	1.0	1.0	0.754	0.754	1.0	0.0
1.0	1.0	1.0	0.998	0.998	1.0	0.0
1.0	1.0	1.0	0.994	0.994	1.0	0.0
0.938	0.938	0.938	0.818	0.818	0.938	0.062
0.914	0.914	0.914	0.838	0.838	0.914	0.086
0.89	0.89	0.89	0.79	0.814	0.866	0.11
0.882	0.882	0.882	0.636	0.8	0.662	0.118
0.982	0.982	0.982	0.956	0.98	0.956	0.018
0.88	0.88	0.88	0.794	0.848	0.824	0.12
0.998	0.998	0.998	0.946	0.946	0.998	0.002
0.936	0.936	0.936	0.884	0.884	0.936	0.064
0.998	0.998	0.998	0.96	0.96	0.996	0.002
0.956	0.956	0.956	0.906	0.906	0.956	0.044
0.884	0.884	0.884	0.838	0.838	0.884	0.116
0.942	0.942	0.942	0.75	0.75	0.942	0.058
0.9	0.9	0.9	0.808	0.808	0.9	0.1
0.87	0.87	0.87	0.87	0.87	0.87	0.13
0.882	0.882	0.882	0.728	0.728	0.882	0.118
0.888	0.888	0.888	0.738	0.738	0.888	0.11
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.992	0.992	0.992	0.922	0.922	0.992	0.008
0.982	0.982	0.982	0.88	0.88	0.982	0.018
1.0	1.0	1.0	0.992	0.992	1.0	0.0
0.97	0.97	0.97	0.598	0.598	0.97	0.03
0.998	0.998	0.998	0.716	0.716	0.998	0.002
1.0	1.0	1.0	0.992	0.992	1.0	0.0
1.0	1.0	1.0	0.996	0.996	1.0	0.0
0.936	0.936	0.936	0.822	0.822	0.936	0.062
0.904	0.904	0.904	0.814	0.814	0.904	0.096
0.92	0.92	0.92	0.8	0.804	0.916	0.08
0.828	0.828	0.828	0.666	0.756	0.708	0.172
0.998	0.998	0.998	0.998	0.998	0.998	0.002
0.868	0.868	0.868	0.838	0.842	0.864	0.132
0.996	0.996	0.996	0.926	0.926	0.996	0.004
0.938	0.938	0.938	0.862	0.862	0.938	0.062
0.988	0.988	0.988	0.958	0.958	0.988	0.012
0.998	0.998	0.998	0.944	0.944	0.998	0.002
0.85	0.85	0.85	0.782	0.79	0.836	0.15
0.924	0.924	0.924	0.746	0.746	0.924	0.076
0.974	0.974	0.974	0.912	0.912	0.974	0.026
0.858	0.858	0.858	0.858	0.858	0.858	0.142
0.976	0.976	0.976	0.924	0.924	0.976	0.024
