0.986	0.986	0.986	0.812	0.812	0.958	0.014
0.99	0.99	0.99	0.818	0.818	0.954	0.01
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.972	0.972	1.0	0.0
1.0	1.0	1.0	0.97	0.97	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.998	0.998	0.998	0.804	0.804	0.998	0.002
1.0	1.0	1.0	0.912	0.912	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.996	0.996	0.996	0.96	0.96	0.996	0.004
0.978	0.978	1.0	0.978	0.978	1.0	0.0
0.976	0.976	0.976	0.976	0.976	0.976	0.024
0.942	0.942	0.942	0.812	0.854	0.872	0.058
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.95	0.95	0.95	0.924	0.924	0.95	0.05
1.0	1.0	1.0	0.982	0.982	1.0	0.0
0.97	0.97	0.97	0.904	0.904	0.97	0.03
1.0	1.0	1.0	0.998	0.998	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.926	0.926	0.926	0.872	0.872	0.926	0.074
0.984	0.984	0.984	0.79	0.79	0.984	0.016
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.912	0.912	0.998	0.912	0.912	0.998	0.002
0.952	0.952	0.952	0.806	0.806	0.938	0.048
0.958	0.958	0.958	0.834	0.834	0.952	0.042
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.95	0.95	1.0	0.0
1.0	1.0	1.0	0.94	0.94	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.994	0.994	0.994	0.666	0.666	0.994	0.006
1.0	1.0	1.0	0.89	0.89	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.974	0.974	0.974	0.884	0.884	0.974	0.026
0.966	0.966	0.966	0.882	0.882	0.966	0.034
0.954	0.954	0.954	0.86	0.862	0.952	0.046
0.93	0.93	0.93	0.75	0.858	0.778	0.07
1.0	1.0	1.0	0.996	1.0	0.996	0.0
0.956	0.956	0.956	0.918	0.926	0.936	0.044
1.0	1.0	1.0	0.992	0.992	1.0	0.0
0.976	0.976	0.976	0.918	0.918	0.976	0.024
1.0	1.0	1.0	0.99	0.99	1.0	0.0
0.986	0.986	0.986	0.93	0.93	0.986	0.014
0.906	0.906	0.906	0.844	0.844	0.906	0.094
0.98	0.98	0.98	0.81	0.81	0.98	0.02
0.946	0.946	0.946	0.89	0.89	0.946	0.054
0.904	0.904	0.904	0.904	0.904	0.904	0.096
0.938	0.938	0.938	0.81	0.81	0.938	0.062
0.94	0.94	0.94	0.83	0.83	0.94	0.06
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.956	0.956	1.0	0.0
0.996	0.996	0.996	0.95	0.95	0.996	0.004
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.984	0.984	0.984	0.672	0.672	0.984	0.016
1.0	1.0	1.0	0.84	0.84	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.966	0.966	0.966	0.88	0.88	0.966	0.034
0.968	0.968	0.968	0.896	0.896	0.968	0.032
0.942	0.942	0.942	0.856	0.856	0.942	0.058
0.882	0.882	0.882	0.75	0.814	0.804	0.118
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.942	0.942	0.942	0.91	0.91	0.942	0.058
1.0	1.0	1.0	0.974	0.974	1.0	0.0
0.976	0.976	0.976	0.922	0.922	0.976	0.024
1.0	1.0	1.0	0.986	0.986	1.0	0.0
1.0	1.0	1.0	0.988	0.988	1.0	0.0
0.906	0.906	0.906	0.852	0.852	0.904	0.094
0.974	0.974	0.974	0.814	0.814	0.974	0.026
1.0	1.0	1.0	0.95	0.95	1.0	0.0
0.894	0.894	0.894	0.894	0.894	0.894	0.106
1.0	1.0	1.0	0.99	0.99	1.0	0.0
