1.0	1.0	1.0	0.934	0.934	0.998	0.0
1.0	1.0	1.0	0.902	0.902	0.998	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.998	0.998	1.0	0.0
1.0	1.0	1.0	0.994	0.994	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.9	0.9	1.0	0.0
1.0	1.0	1.0	0.976	0.976	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.998	0.998	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.992	0.992	0.992	0.914	0.926	0.964	0.008
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.998	0.998	0.998	0.988	0.988	0.998	0.002
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.98	0.98	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.978	0.978	0.978	0.942	0.942	0.978	0.022
1.0	1.0	1.0	0.86	0.86	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.964	0.964	0.998	0.964	0.964	0.998	0.002
1.0	1.0	1.0	0.926	0.926	1.0	0.0
0.998	0.998	0.998	0.904	0.904	0.994	0.002
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.994	0.994	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.848	0.848	1.0	0.0
1.0	1.0	1.0	0.942	0.942	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.978	0.978	1.0	0.0
0.998	0.998	0.998	0.952	0.952	0.998	0.002
0.992	0.992	0.992	0.944	0.944	0.992	0.008
0.98	0.98	0.98	0.872	0.916	0.906	0.02
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.976	0.976	0.996	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.976	0.976	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.992	0.992	1.0	0.0
0.976	0.976	0.976	0.918	0.918	0.976	0.024
1.0	1.0	1.0	0.844	0.844	1.0	0.0
1.0	1.0	1.0	0.97	0.97	1.0	0.0
0.964	0.964	0.964	0.964	0.964	0.964	0.036
0.982	0.982	0.982	0.896	0.896	0.982	0.018
0.988	0.988	0.988	0.898	0.898	0.988	0.012
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.83	0.83	1.0	0.0
1.0	1.0	1.0	0.944	0.944	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.998	0.998	0.998	0.954	0.954	0.998	0.002
1.0	1.0	1.0	0.956	0.956	1.0	0.0
0.994	0.994	0.994	0.924	0.924	0.994	0.006
0.968	0.968	0.968	0.89	0.896	0.942	0.032
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.992	0.992	0.992	0.974	0.974	0.992	0.008
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.968	0.968	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.972	0.972	0.972	0.928	0.928	0.972	0.028
0.994	0.994	0.994	0.86	0.86	0.994	0.006
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.98	0.98	0.98	0.98	0.98	0.98	0.02
1.0	1.0	1.0	1.0	1.0	1.0	0.0
