1.0	1.0	1.0	0.952	0.952	1.0	0.0
1.0	1.0	1.0	0.954	0.954	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.948	0.948	1.0	0.0
1.0	1.0	1.0	0.998	0.998	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.946	0.948	0.978	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.974	0.974	1.0	0.0
1.0	1.0	1.0	0.896	0.896	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.948	0.948	1.0	0.0
1.0	1.0	1.0	0.944	0.944	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.898	0.898	1.0	0.0
1.0	1.0	1.0	0.99	0.99	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.996	0.996	1.0	0.0
1.0	1.0	1.0	0.98	0.98	1.0	0.0
1.0	1.0	1.0	0.984	0.984	1.0	0.0
1.0	1.0	1.0	0.938	0.958	0.962	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.97	0.97	1.0	0.0
1.0	1.0	1.0	0.926	0.926	1.0	0.0
1.0	1.0	1.0	0.996	0.996	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.97	0.97	1.0	0.0
1.0	1.0	1.0	0.954	0.954	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.876	0.876	1.0	0.0
1.0	1.0	1.0	0.984	0.984	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	0.99	0.99	1.0	0.0
1.0	1.0	1.0	0.99	0.99	1.0	0.0
1.0	1.0	1.0	0.984	0.984	1.0	0.0
0.996	0.996	0.996	0.944	0.946	0.994	0.004
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.998	0.998	0.998	0.972	0.972	0.998	0.002
1.0	1.0	1.0	0.916	0.916	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	1.0	1.0	0.0
