0.772	0.772	0.772	0.51	0.518	0.636	0.228
0.788	0.788	0.788	0.564	0.572	0.672	0.212
0.918	0.918	0.99	0.876	0.918	0.912	0.01
0.964	0.964	0.964	0.742	0.742	0.888	0.036
0.938	0.938	0.938	0.692	0.692	0.858	0.062
1.0	1.0	1.0	0.878	0.878	0.996	0.0
0.934	0.934	0.934	0.62	0.65	0.824	0.066
0.966	0.966	0.966	0.702	0.702	0.942	0.034
0.998	0.998	0.998	0.99	0.99	0.998	0.002
0.998	0.998	0.998	0.976	0.976	0.998	0.002
0.834	0.834	0.834	0.772	0.772	0.834	0.166
0.808	0.808	0.992	0.808	0.808	0.992	0.008
0.816	0.816	0.82	0.702	0.758	0.714	0.18
0.764	0.764	0.764	0.446	0.672	0.488	0.236
0.916	0.916	0.92	0.914	0.916	0.914	0.08
0.776	0.776	0.776	0.642	0.742	0.676	0.224
0.892	0.892	0.892	0.818	0.818	0.892	0.108
0.812	0.812	0.812	0.714	0.736	0.784	0.188
0.882	0.882	0.882	0.834	0.854	0.86	0.118
1.0	1.0	1.0	0.998	0.998	1.0	0.0
0.77	0.77	0.77	0.618	0.73	0.648	0.23
0.802	0.802	0.802	0.642	0.642	0.802	0.198
1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.716	0.716	1.0	0.716	0.716	1.0	0.0
0.682	0.682	0.682	0.516	0.516	0.646	0.318
0.654	0.654	0.654	0.484	0.484	0.634	0.34
0.968	0.968	0.968	0.922	0.968	0.922	0.032
0.892	0.892	0.892	0.68	0.68	0.854	0.108
0.874	0.874	0.874	0.684	0.684	0.844	0.126
0.976	0.976	0.976	0.864	0.864	0.976	0.024
0.944	0.944	0.944	0.394	0.43	0.864	0.056
0.978	0.978	0.978	0.588	0.588	0.968	0.022
0.988	0.988	0.988	0.898	0.898	0.988	0.012
0.988	0.988	0.988	0.904	0.904	0.988	0.012
0.816	0.816	0.816	0.596	0.602	0.806	0.184
0.78	0.78	0.78	0.664	0.664	0.78	0.22
0.734	0.734	0.734	0.544	0.638	0.612	0.266
0.742	0.742	0.742	0.412	0.652	0.434	0.258
0.892	0.892	0.892	0.828	0.884	0.828	0.106
0.788	0.788	0.788	0.582	0.716	0.6	0.212
0.916	0.916	0.916	0.842	0.842	0.916	0.084
0.768	0.768	0.768	0.668	0.706	0.73	0.232
0.88	0.88	0.88	0.774	0.794	0.842	0.12
0.842	0.842	0.842	0.778	0.778	0.842	0.158
0.71	0.71	0.71	0.588	0.648	0.646	0.29
0.848	0.848	0.848	0.668	0.668	0.848	0.152
0.788	0.788	0.788	0.68	0.682	0.75	0.212
0.788	0.788	0.788	0.75	0.788	0.75	0.212
0.64	0.64	0.64	0.516	0.516	0.64	0.358
0.63	0.63	0.63	0.502	0.502	0.63	0.37
0.928	0.928	0.928	0.912	0.926	0.912	0.072
0.888	0.888	0.888	0.774	0.774	0.882	0.11
0.854	0.854	0.854	0.682	0.682	0.846	0.146
0.966	0.966	0.966	0.882	0.882	0.966	0.034
0.926	0.926	0.926	0.376	0.38	0.878	0.074
0.946	0.946	0.946	0.508	0.508	0.922	0.054
0.98	0.98	0.98	0.894	0.894	0.98	0.02
0.97	0.97	0.97	0.858	0.858	0.97	0.03
0.81	0.81	0.81	0.59	0.59	0.81	0.19
0.778	0.778	0.778	0.68	0.68	0.778	0.222
0.75	0.75	0.75	0.608	0.668	0.674	0.248
0.738	0.738	0.738	0.458	0.628	0.5	0.262
0.888	0.888	0.888	0.888	0.888	0.888	0.11
0.766	0.766	0.766	0.644	0.736	0.672	0.234
0.886	0.886	0.886	0.798	0.798	0.886	0.114
0.818	0.818	0.818	0.746	0.78	0.78	0.182
0.884	0.884	0.884	0.826	0.826	0.884	0.116
0.88	0.88	0.88	0.788	0.788	0.88	0.12
0.72	0.72	0.72	0.58	0.666	0.62	0.28
0.808	0.808	0.808	0.672	0.672	0.808	0.192
0.856	0.856	0.856	0.806	0.806	0.856	0.144
0.75	0.75	0.75	0.75	0.75	0.75	0.25
0.866	0.866	0.866	0.802	0.802	0.866	0.134
